objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y,latitude,longitude
4629,2020,06,13,1510,토요일,2020-06-13,2020,06,13,1800,강원도 춘천시 동면 월곡리 산2-1,,입산자실화추정,0.4,18464,42,42110,42110310,14228797.02,4569378.006,37.9268423,127.8208422
4637,2020,06,23,0945,화요일,2020-06-23,2020,06,23,1330,강원도 홍천군 동면 속초리 산271,,입산자실화추정,0.15,7085,42,42720,42720350,14247244.2,4532945.013,37.6575208,127.9779916
4642,2020,10,06,1417,화요일,2020-10-06,2020,10,06,1730,강원도 춘천시 사북면 고성리 산102,,입산자실화추정,0.01,644,42,42110,42110360,14220940.95,4579505.472,38.0124363,127.7496494
4646,2020,10,09,1703,공휴일,2020-10-09,2020,10,09,0000,강원도 홍천군 서석면 풍암리 산34-2,,입산자실화추정,0.05,2511,42,42720,42720340,14269516.14,4541687.274,37.733036,128.1836234
4648,2020,10,11,0744,일요일,2020-10-11,2020,10,11,1030,강원도 홍천군 화촌면 군업리 산10,,입산자실화추정,0.01,591,42,42720,42720310,14250143.5,4541428.386,37.7271264,128.0125948
4650,2020,10,13,1440,화요일,2020-10-13,2020,10,13,1700,강원도 홍천군 화촌면 군업리 산10,,입산자실화추정,0.01,624,42,42720,42720310,14248782.27,4543670.926,37.7271264,128.0125948
4657,2020,10,18,1310,일요일,2020-10-18,2020,10,18,1630,강원도 홍천군 화촌면 군업리 산10,,입산자실화추정,0.01,617,42,42720,42720310,14250296.65,4540948.911,37.7271264,128.0125948
4662,2020,10,24,2222,토요일,2020-10-24,2020,10,25,0700,강원도 삼척시 노곡면 고자리 68,,원인미상,1.2,101596,42,42230,42230330,14377365.76,4489168.427,37.3583058,129.154072
4667,2020,10,29,1400,목요일,2020-10-29,2020,10,29,1615,강원도 정선군 신동읍 천포리 산41,,농산폐기물소각,0.4,5706,42,42770,42770259,14320080.23,4466298.948,37.19497,128.6395202
4670,2020,10,30,1423,금요일,2020-10-30,2020,10,30,1546,강원도 평창군 진부면 상진부리 산84-1,,입산자실화,0.1,4792,42,42760,42760360,14312050.76,4531813.315,37.6620402,128.5666438
4678,2020,11,04,1245,수요일,2020-11-04,2020,11,04,1430,강원도 철원군 동송읍 이평리 산116,,입산자실화추정,0.01,592,42,42780,42780259,14160832.76,4608501.999,38.2043972,127.2077595
4683,2020,11,08,0227,일요일,2020-11-08,2020,11,08,0440,강원도 동해시 신흥동 산251-1,,입산자실화추정,0.11,5970,42,42170,42170134,14361916.65,4511271.932,37.5159672,129.0152883
4717,2020,11,16,1233,월요일,2020-11-16,2020,11,16,1500,강원도 홍천군 홍천읍 장전평리 산99-3,,입산자실화,0.1,4794,42,42720,42720250,14236483.63,4529170,37.6434126,127.8881104
4723,2020,12,01,2159,화요일,2020-12-01,2020,12,01,0030,강원도 횡성군 우천면 상대리 산55,,화목보일러불씨,0.1,5316,42,42730,42730310,14261110.28,4504607.333,37.4687658,128.1100762
4730,2020,12,08,2037,화요일,2020-12-08,2020,12,08,2300,강원도 홍천군 동면 속초리 산99,,화목보일러재처리부주의,0.02,1052,42,42720,42720350,14244357.93,4533919.747,37.676876,127.9589935
4736,2020,12,12,1143,토요일,2020-12-12,2020,12,12,1430,강원도 원주시 신림면 구학리 산125-9,,담뱃불실화,0.5,23140,42,42130,42130390,14254102.42,4470313.109,37.2254447,128.0419892
4737,2020,12,12,1516,토요일,2020-12-12,2020,12,12,1900,강원도 원주시 신림면 황둔리 산35,,입산자실화추정,0.05,2705,42,42130,42130390,14265583.47,4471576.068,37.2348831,128.1517533
4738,2020,12,12,1825,토요일,2020-12-12,2020,12,12,2000,강원도 홍천군 서면 모곡리 산65,,건축물실화,0.04,1950,42,42720,42720370,14202682.39,4535011.792,37.6851414,127.5849168
4763,2020,12,25,1622,금요일,2020-12-25,2020,12,25,1820,강원도 영월군 영월읍 영흥리 산131-1,,입산자실화,0.3,13847,42,42750,42750250,14299657.75,4466915.789,37.201436,128.4551125
4879,2021,08,10,1445,화요일,2021-08-10,2021,08,10,1624,강원도 춘천시 사북면 고탄리 산12,,낙뢰,0.01,564000,42,42110,42110360,14218589.1366,4577065.10958,37.9832891,127.7277582
4880,2021,12,29,0416,수요일,2021-12-29,2021,12,29,1200,강원도 춘천시 사북면 가일리 산17,,주택화재전이,4,184332000,42,42110,42110360,14212276.1303,4583460.13736,38.0285556,127.6710489
4881,2021,04,25,1432,일요일,2021-04-25,2021,04,25,1742,강원도 원주시 신림면 성남리 산160,,입산자실화,1.5,88907000,42,42130,42130390,14258440.5347,4479621.08417,37.2850297,128.0927721
4882,2021,06,07,1513,월요일,2021-06-07,2021,06,07,1700,강원도 강릉시 주문진읍 향호리 산126,,쓰레기소각,0.01,842000,42,42150,42150250,14337775.5424,4566138.98143,37.9058863,128.7984346
4883,2021,06,07,1513,월요일,2021-06-07,2021,06,07,1600,강원도 강릉시 주문진읍 향호리 산128,,미상,0.01,679000,42,42150,42150250,14337851.6627,4566307.39666,37.90708,128.7990994
4884,2021,02,18,1456,목요일,2021-02-18,2021,02,18,1800,강원도 강릉시 성산면 금산리 산83-2,강원도 강릉시 성산면 금산안길 90-10,주택화재,0.4,33883000,42,42150,42150310,14342733.8906,4542207.74814,37.7360655,128.842971
4885,2021,02,16,1434,화요일,2021-02-16,2021,02,16,1920,강원도 강릉시 옥계면 산계리 산44,,입산자실화(담뱃불),2.7,144139000,42,42150,42150350,14361638.456,4524078.8927,37.5804164,128.9488971
4886,2021,12,19,1531,일요일,2021-12-19,2021,12,19,1620,강원도 강릉시 사천면 방동리 184,,재무단투기,0.01,494000,42,42150,42150360,14346139.1427,4554738.6248,37.8250333,128.8735586
4887,2021,01,17,1538,일요일,2021-01-17,2021,01,17,1900,강원도 동해시 부곡동 산159-1,,미상,1,48922000,42,42170,42170110,14369374.5261,4514082.13182,37.5359839,129.082286
4888,2021,05,13,1535,목요일,2021-05-13,2021,05,13,2010,강원도 태백시 하사미동 산10,,산림사업장실화,0.84,60693000,42,42190,42190116,14360338.9011,4481895.35459,37.3063548,129.0011197
4889,2021,05,07,1105,금요일,2021-05-07,2021,05,07,1330,강원도 삼척시 도계읍 황조리 산123-1,강원도 삼척시 도계읍 황조길 61,입산자실화추정(담뱃불),1.23,78988000,42,42230,42230250,14369482.3056,4468724.90534,37.2121932,129.0832541
4890,2021,05,06,2106,목요일,2021-05-06,2021,05,07,0100,강원도 삼척시 원덕읍 갈남리 197-3,,미상,0.01,774000,42,42230,42230253,14396684.9264,4477188.24832,37.2727156,129.3276211
4891,2021,04,29,2115,목요일,2021-04-29,2021,04,30,0200,강원도 삼척시 가곡면 오저리 산90,,낙뢰,0.01,1014000,42,42230,42230350,14381975.6475,4457301.24995,37.1304222,129.195484
4892,2021,03,30,1411,화요일,2021-03-30,2021,03,30,2130,강원도 삼척시 가곡면 탕곡리 산24,,군 발물처리,1.28,51709000,42,42230,42230350,14383249.3985,4460539.15087,37.1536037,129.2069238
4893,2021,02,09,1319,화요일,2021-02-09,2021,02,09,2300,강원도 삼척시 신기면 서하리 산71,,연탄재추정,3.7,81730000,42,42230,42230360,14367259.7786,4487774.63124,37.3483539,129.0632935
4894,2021,01,24,1747,일요일,2021-01-24,2021,01,24,2100,강원도 홍천군 홍천읍 하오안리 산137,,전신주공사,0.7,32314000,42,42720,42720250,14229239.9517,4533509.13058,37.6740113,127.8234511
4895,2021,03,23,1552,화요일,2021-03-23,2021,03,24,1100,강원도 홍천군 화촌면 성산리 산18,강원도 홍천군 화촌면 성산로 210-13,입산자실화,20,924238000,42,42720,42720310,14246327.1262,4547630.28715,37.7746106,127.9769238
4896,2021,06,08,1452,화요일,2021-06-08,2021,06,08,1700,강원도 홍천군 내촌면 화상대리 산9-2,,낙뢰,0.04,2410000,42,42720,42720330,14256695.546,4551150.94593,37.7995734,128.0700806
4897,2021,02,10,1412,수요일,2021-02-10,2021,02,10,1530,강원도 홍천군 영귀미면 좌운리 산80,,입산자실화,0.01,3022000,42,42720,42720352,14250647.2241,4530432.0404,37.6523661,128.0157448
4898,2021,01,12,1144,화요일,2021-01-12,2021,01,12,1700,강원도 홍천군 영귀미면 좌운리 산216-1,강원도 홍천군 영귀미면 예의촌길 187,입산자실화추정,0.15,7457000,42,42720,42720352,14251443.5703,4526448.19458,37.62402489999999,128.022897
4899,2021,04,17,0933,토요일,2021-04-17,2021,04,17,1030,강원도 홍천군 영귀미면 월운리 산120,,연탄재투기,0.01,521000,42,42720,42720352,14240126.753,4527563.1303,37.6319592,127.9212306
4900,2021,05,09,1316,일요일,2021-05-09,2021,05,09,1430,강원도 홍천군 남면 시동리 산70,강원도 홍천군 남면 시동안로201번길 41,어린이블장난(라이터),0.2,11000000,42,42720,42720360,14230027.8265,4522055.50237,37.5927595,127.8305195
4901,2021,04,20,1522,화요일,2021-04-20,2021,04,20,1800,강원도 홍천군 남면 명동리 산32,,밭두렁소각,0.66,37330000,42,42720,42720360,14221132.0634,4526301.27982,37.62298,127.7505975
4902,2021,02,26,1333,금요일,2021-02-26,2021,02,26,1600,강원도 홍천군 북방면 전치곡리 산20-1,,입산자실화,0.1,10080000,42,42720,42720380,14222563.0977,4541988.54278,37.7345118,127.76346
4903,2021,05,14,1153,금요일,2021-05-14,2021,05,14,1400,강원도 횡성군 안흥면 상안리 산35,강원도 횡성군 안흥면 서동로상안2길 133,전기누전,0.1,9432000,42,42730,42730320,14270263.6776,4495771.34273,37.4054806,128.1919726
4904,2021,05,08,1212,토요일,2021-05-08,2021,05,08,1600,강원도 횡성군 안흥면 상안리 산90-1,,입산자실화추정,0.01,775000,42,42730,42730320,14275432.3195,4495510.73157,37.403617,128.2337865
4905,2021,01,20,1446,수요일,2021-01-20,2021,01,20,1630,강원도 횡성군 공근면 공근리 산22,,입산자실화,0.09,7655000,42,42730,42730360,14245706.0413,4520672.10591,37.5829192,127.9713573
4906,2021,11,29,1345,월요일,2021-11-29,2021,11,29,1540,강원도 횡성군 강림면 강림리 산290,,화목보일러 재 투기,0.45,29078000,42,42730,42730380,14262818.0735,4492642.57234,37.3831053,128.1250705
4907,2021,04,29,1334,목요일,2021-04-29,2021,04,29,1524,강원도 영월군 영월읍 거운리 산114,,낙뢰,0.01,660000,42,42750,42750250,14305335.7515,4475072.82772,37.2575917,128.5070166
4908,2021,03,11,1440,목요일,2021-03-11,2021,03,11,1800,강원도 영월군 김삿갓면 대야리 산36,,농산폐기물소각,4.42,216723000,42,42750,42750325,14311074.3937,4455152.33022,37.1150404,128.5585634
4909,2021,04,25,1225,일요일,2021-04-25,2021,04,25,1335,강원도 평창군 봉평면 흥정리 산1,강원도 평창군 봉평면 흥정계곡4길 21,입산자실화추정(담뱃불),0.01,516000,42,42760,42760340,14284079.8624,4531016.27437,37.6560727,128.3175216
4910,2021,04,17,1204,토요일,2021-04-17,2021,04,17,1315,강원도 평창군 진부면 봉산리 산26-1,,산림사업장,0.01,3273000,42,42760,42760360,14319950.0636,4522142.81719,37.59338169999999,128.6382973
4911,2021,04,21,1222,수요일,2021-04-21,2021,04,21,1410,강원도 평창군 대관령면 유천리 111-1,,미상,1,43157000,42,42760,42760380,14320512.0044,4534294.79752,37.6798255,128.643353
4912,2021,03,31,1538,수요일,2021-03-31,2021,03,01,1254,강원도 정선군 신동읍 운치리 산146,,예초기불씨,10.7,640453000,42,42770,42770259,14318477.4181,4475230.8314,37.2587207,128.6250678
4913,2021,02,05,1419,금요일,2021-02-05,2021,02,05,1911,강원도 정선군 북평면 장열리 산74,,조사중,2.02,113137000,42,42770,42770340,14325994.968,4504345.3397,37.4665953,128.692606
4914,2021,02,20,1550,토요일,2021-02-20,2021,02,22,0300,강원도 정선군 여량면 구절리 산1,강원도 정선군 여량면 중동길 57,아궁이재처리부주의,24.56,1300739000,42,42770,42770370,14335089.3251,4513989.40937,37.5307719,128.7275235
4915,2021,05,09,1343,일요일,2021-05-09,2021,05,09,1450,강원도 철원군 철원읍 율이리 산93,,미상,0.03,1761000,42,42780,42780250,14158306.8048,4612951.98546,38.2369415,127.1862288
4916,2021,05,09,1749,일요일,2021-05-09,2021,05,09,1910,강원도 철원군 철원읍 화지리 산21,강원도 철원군 철원읍 금학로317번길 32,어린이블장난(라이터),0.01,5437000,42,42780,42780250,14160557.4177,4609834.79179,38.21494670000001,127.2064478
4917,2021,04,22,1329,목요일,2021-04-22,2021,04,22,1357,강원도 철원군 동송읍 대위리 산33,,생활쓰레기,0.02,1057000,42,42780,42780259,14163714.2826,4613796.37854,38.2428962,127.2348153
4918,2021,02,22,1414,월요일,2021-02-22,2021,02,22,1606,강원도 화천군 간동면 간척리 산20-2,,미상,0.1,5213000,42,42790,42790310,14230298.088,4583568.23474,38.0293176,127.8329411
4919,2021,02,20,1313,토요일,2021-02-20,2021,02,20,1900,강원도 화천군 상서면 다목리 산1-38,,입산자실화추정,0.5,24127000,42,42790,42790330,14202968.5407,4604794.04572,38.1793541,127.5874342
4920,2021,03,31,1556,수요일,2021-03-31,2021,03,01,1100,강원도 양구군 양구읍 도사리 산1,,노후화된불발탄,0.5,26817000,42,42800,42800250,14248140.0531,4605899.56826,38.1871577,127.9932106
4921,2021,04,27,1330,화요일,2021-04-27,2021,04,27,1530,강원도 인제군 인제읍 가아리 산1,강원도 인제군 인제읍 갑박골길 11,입산자실화추정,0.17,7997000,42,42810,42810250,14263353.5091,4602264.827,38.1453645,128.1335981
4922,2021,01,15,1539,금요일,2021-01-15,2021,01,16,1130,강원도 인제군 인제읍 덕적리 산1,강원도 인제군 인제읍 한석산로 1185-11,입산자실화,0.21,11926000,42,42810,42810250,14278006.3267,4589995.25295,38.0762619,128.2569761
4923,2021,05,06,1730,목요일,2021-05-06,2021,05,06,1830,강원도 인제군 서화면 심적리 산213,,입산자실화추정,0.2,9271000,42,42810,42810340,14270774.8344,4614996.29626,38.251362,128.1965501
4924,2021,02,18,2230,목요일,2021-02-18,2021,02,19,1000,강원도 양양군 양양읍 사천리 18-3,강원도 양양군 양양읍 사천길 65-4,미상,3.62,343967000,42,42830,42830250,14318359.1523,4595122.72145,38.1110295,128.6240043
4925,2021,11,14,2155,일요일,2021-11-14,2021,11,15,0300,강원도 양양군 서면 장승리 산19,강원도 양양군 서면 외솔배기길 64,생활쓰레기소각,1.27,77641000,42,42830,42830310,14312515.0015,4590813.34667,38.0805629,128.5715119
,,,,,,2022-01-03,,,,,강원도 인제군 남 수산리 산46-60,,기타,0.8,,,,,,,37.9788578,128.0095028
,,,,,,2022-01-04,,,,,강원도 춘천시 동 장학리 산30-3,,기타,0.2,,,,,,,37.8935325,127.7666334
,,,,,,2022-01-10,,,,,강원도 평창군 진부 상진부리 산40,,기타,0.01,,,,,,,37.6633185,128.5761922
,,,,,,2022-01-12,,,,,강원도 평창군 진부 상진부리 산143,,건축물화재비화,0.15,,,,,,,37.6771236,128.5581836
,,,,,,2022-01-14,,,,,강원도 정선군 귤암 산39,,입산자실화,0.3,,,,,,,37.3364636,128.6129137
,,,,,,2022-01-14,,,,,강원도 정선군 정선 귤암리 산39,,입산자실화,0.3,,,,,,,37.3323688,128.6044301
,,,,,,2022-01-19,,,,,강원도 인제군 기린 북리 산325,,기타,0.2,,,,,,,38.0011057,128.3204949
,,,,,,2022-01-30,,,,,강원도 춘천시 남 가정리 산112,,기타,0.1,,,,,,,37.7568016,127.5656188
,,,,,,2022-01-31,,,,,강원도 춘천시 남 한덕리 산15,,농산부산물소각,0.2,,,,,,,37.705839,127.6272806
,,,,,,2022-02-04,,,,,강원도 정선군 화암 화암리 산294,,기타,0.1,,,,,,,37.3605253,128.7737636
,,,,,,2022-02-09,,,,,강원도 춘천시 신북 용산리 산102-1,,기타,0.05,,,,,,,37.9682211,127.675557
,,,,,,2022-02-11,,,,,강원도 양양군 양양 감곡리 산235,,기타,0.1,,,,,,,38.0940455,128.6096152
,,,,,,2022-02-12,,,,,강원도 평창군 대관령 유천리 산339-2,,기타,0.1,,,,,,,37.6757947,128.6024723
,,,,,,2022-02-13,,,,,강원도 화천군 사내 삼일리 산9-21,,쓰레기소각,0.04,,,,,,,38.0457969,127.5336671
,,,,,,2022-02-14,,,,,강원도 원주시 태장리 산155-1,,건축물화재비화,0.4,,,,,,,37.3082307,127.9294889
,,,,,,2022-02-19,,,,,강원도 원주시 행구리 산43-2,,기타,0.2,,,,,,,37.34261190000001,127.9919894
,,,,,,2022-02-21,,,,,강원도 원주시 판부 서곡리 산3,,건축물화재비화,0.1,,,,,,,37.3145857,127.9324465
,,,,,,2022-02-22,,,,,강원도 동해시 이로리 산273,,쓰레기소각,6.1,,,,,,,37.5067666,129.0555852
,,,,,,2022-02-23,,,,,강원도 평창군 진부 하진부리 산236,,기타,0.04,,,,,,,37.6472801,128.5265943
,,,,,,2022-02-24,,,,,강원도 강릉시 사천면 노동리 산76,,기타,0.09,,,,,,,37.8149469,128.8324824
,,,,,,2022-02-24,,,,,강원도 평창군 방림 계촌리 산353-5,,기타,5,,,,,,,37.4563836,128.3529064
,,,,,,2022-02-24,,,,,강원도 홍천군 두촌 역내리 산14-4,,기타,0.6,,,,,,,37.84241129999999,128.0154767
,,,,,,2022-02-24,,,,,강원도 화천군 하남 계성리 산19,,기타,1.4,,,,,,,38.0871618,127.6424665
,,,,,,2022-02-26,,,,,강원도 인제군 기린 현리 산131,,기타,5,,,,,,,37.95265759999999,128.3296807
,,,,,,2022-02-26,,,,,강원도 횡성군 서원 창촌리 산12-1,,기타,0.02,,,,,,,37.4979343,127.8659777
,,,,,,2022-03-04,,,,,강원도 강릉시 성산면 송암리 산114-1,,기타,20,,,,,,,37.7720766,128.8212208
,,,,,,2022-03-04,,,,,강원도 영월군 김삿갓 외룡리 산5,,기타,184.01,,,,,,,37.1371782,128.6686491
,,,,,,2022-03-05,,,,,강원도 강릉시 옥계면 남양리 산453-1,,기타,4190.38,,,,,,,37.5601425,129.0129583
,,,,,,2022-03-08,,,,,강원도 홍천군 북방 원소리 산187,,쓰레기소각,1.1,,,,,,,37.7144878,127.7583218
,,,,,,2022-03-12,,,,,강원도 춘천시 동산 군자리 산12-13,,기타,0.05,,,,,,,37.7885026,127.733581
,,,,,,2022-03-12,,,,,강원도 홍천군 서석 생곡리 산41-3,,쓰레기소각,6,,,,,,,37.6973392,128.249575
,,,,,,2022-03-29,,,,,강원도 삼척시 가곡 탕곡리 산7,,입산자실화,0.1,,,,,,,37.1633188,129.208255
,,,,,,2022-04-04,,,,,강원도 강릉시 왕산면 왕산리 산210,,기타,0.3,,,,,,,37.6770549,128.7987308
,,,,,,2022-04-10,,,,,강원도 고성군 토성 원암리 산112,,기타,0.2,,,,,,,38.2119967,128.4800846
,,,,,,2022-04-10,,,,,강원도 양구군 양구 송청리 산43,,쓰레기소각,720,,,,,,,38.0905162,128.0011346
,,,,,,2022-04-10,,,,,강원도 인제군 북 월학리 산328,,기타,3,,,,,,,38.1681838,128.1786506
,,,,,,2022-04-10,,,,,강원도 화천군 상서 파포리 산16,,기타,2,,,,,,,38.1607662,127.6567504
,,,,,,2022-04-11,,,,,강원도 정선군 남 문곡리 산91-1,,기타,3.5,,,,,,,37.2436891,128.7410884
,,,,,,2022-04-12,,,,,강원도 홍천군 서 길곡리 산43,,기타,0.3,,,,,,,37.6479365,127.5807898
,,,,,,2022-04-15,,,,,강원도 춘천시 남산 강촌리 산156-2,,기타,0.02,,,,,,,37.8134259,127.6237246
,,,,,,2022-04-17,,,,,강원도 인제군 남 남전리 산204,,기타,0.2,,,,,,,38.0165352,128.1924302
,,,,,,2022-04-20,,,,,강원도 영월군 북 마차리 산5-1,,기타,9.7,,,,,,,37.3012997,128.473491
,,,,,,2022-04-21,,,,,강원도 양구군 양구 상무룡리리 산289-3,,기타,0.01,,,,,,,38.11777319999999,127.8928995
,,,,,,2022-04-21,,,,,강원도 춘천시 북산 오항리 산125-1,,입산자실화,1.5,,,,,,,37.9748535,127.8733609
,,,,,,2022-04-22,,,,,강원도 양양군 현북 원일전리 산59,,기타,69.21,,,,,,,37.9817989,128.6610845
,,,,,,2022-04-22,,,,,강원도 춘천시 서 방동리 산110-2,,기타,0.6,,,,,,,37.9009177,127.6595118
,,,,,,2022-04-24,,,,,강원도 강릉시 주문진읍 교향리 산59,,쓰레기소각,0.01,,,,,,,37.8848074,128.8204116
,,,,,,2022-04-24,,,,,강원도 강릉시 죽헌리 산115-1,,기타,0.06,,,,,,,37.7091295,128.8324462
,,,,,,2022-04-24,,,,,강원도 횡성군 둔내 화동리 산209,,기타,0.02,,,,,,,37.5728568,128.238447
,,,,,,2022-04-25,,,,,강원도 영월군 북 마차리 산1-1,,기타,0.05,,,,,,,37.2763896,128.4883094
,,,,,,2022-05-03,,,,,강원도 태백시 장성리 산1,,기타,0.1,,,,,,,37.1722939,128.9800161
,,,,,,2022-05-09,,,,,강원도 평창군 대관령 유천리 산325-1,,기타,0.05,,,,,,,37.6713156,128.5988393
,,,,,,2022-05-12,,,,,강원도 횡성군 안흥 소사리 산274-1,,기타,0.15,,,,,,,37.4657681,128.1361897
,,,,,,2022-05-15,,,,,강원도 홍천군 두촌 철정리 산37-1,,기타,0.18,,,,,,,37.8287153,128.0162376
,,,,,,2022-05-17,,,,,강원도 횡성군 갑천 상대리 산229,,기타,0.03,,,,,,,37.51408989999999,128.159304
,,,,,,2022-05-18,,,,,강원도 삼척시 하장 추동리 산1-1,,기타,1.5,,,,,,,37.3662598,128.9087554
,,,,,,2022-05-18,,,,,강원도 원주시 소초 수암리 산21,,기타,0.2,,,,,,,37.3983233,128.0149577
,,,,,,2022-05-18,,,,,강원도 원주시 소초 수암리 산218,,기타,0.2,,,,,,,37.4053455,127.9823686
,,,,,,2022-05-18,,,,,강원도 철원군 갈말 동막리 산123,,기타,0.15,,,,,,,38.2521776,127.2954829
,,,,,,2022-05-20,,,,,강원도 정선군 임계 송계리 산166,,기타,2,,,,,,,37.4973957,128.8442943
,,,,,,2022-05-21,,,,,강원도 원주시 신림 황둔리 산134,,기타,0.01,,,,,,,37.2522345,128.1635091
,,,,,,2022-05-24,,,,,강원도 정선군 여량 유천리 산98,,쓰레기소각,0.1,,,,,,,37.6708976,128.6540673
,,,,,,2022-05-25,,,,,강원도 인제군 기린 서리 산39,,기타,0.21,,,,,,,37.9585484,128.2887767
,,,,,,2022-05-26,,,,,강원도 강릉시 유산리 산72-1,,건축물화재비화,0.02,,,,,,,37.7091295,128.8324462
,,,,,,2022-06-02,,,,,강원도 정선군 남 무릉리 산475,,기타,0.2,,,,,,,37.225622,128.7651155
,,,,,,2022-06-04,,,,,강원도 강릉시 왕산면 고단리 산214-1,,기타,0.06,,,,,,,37.5347003,128.8360423
,,,,,,2022-06-20,,,,,강원도 횡성군 안흥 가천리 산10,,기타,0.01,,,,,,,37.3911537,128.1488824
,,,,,,2022-09-22,,,,,강원도 홍천군 두촌 자은리 산34-12,,기타,0.12,,,,,,,37.8866445,128.0482908
,,,,,,2022-09-24,,,,,강원도 원주시 소초 학곡리 산35,,기타,0.01,,,,,,,37.4153483,128.0594947
,,,,,,2022-10-01,,,,,강원도 양양군 서 용천리 산75,,기타,0.01,,,,,,,38.0511326,128.5913191
,,,,,,2022-10-02,,,,,강원도 삼척시 원덕 임원리 산379,,기타,0.04,,,,,,,,
,,,,,,2022-10-22,,,,,강원도 정선군 임계 도전리 산64,,담뱃불실화,0.1,,,,,,,37.4670502,128.9266139
,,,,,,2022-11-25,,,,,강원도 강릉시 대전리 산188-2외7,,기타,1,,,,,,,37.7091295,128.8324462
,,,,,,2022-11-27,,,,,강원도 양양군 현북 어성전리 산59-12,,기타,0.01,,,,,,,37.9505901,128.6814695
,,,,,,2022-11-27,,,,,강원도 평창군 용평 속사리 산210,,쓰레기소각,0.04,,,,,,,37.6301667,128.4777408
,,,,,,2022-12-04,,,,,강원도 고성군 거진 송강리 산40-8,,기타,0.9,,,,,,,38.4384615,128.3884518
,,,,,,2022-12-05,,,,,강원도 강릉시 주문진읍 향호리 산216,,기타,0.02,,,,,,,37.8989434,128.7972571
,,,,,,2022-12-14,,,,,강원도 삼척시 근덕 동막리 산526-1,,기타,3,,,,,,,37.3288126,129.2319679
,,,,,,2022-12-17,,,,,강원도 고성군 죽왕 구성리 산34,,건축물화재비화,0.3,,,,,,,38.3269247,128.4722617
,,,,,,2022-12-25,,,,,강원도 강릉시 왕산면 왕산리 산212,,건축물화재비화,0.03,,,,,,,37.67458329999999,128.8007026
