objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y
1997,2016,3,18,1205,금요일,20160318,2016,3,18,1228,인천광역시 강화군 선원면 신정리 산56,null,영농부산물 소각 실화,0.1,0,28,28710,28710310,14081740.6,4541210.568
3283,2018,4,17,1300,화요일,20180417,2018,4,17,1430,인천광역시 강화군 선원면 연리 산85-1,null,성묘객 실화,0.03,1841,28,28710,28710310,14081354.2,4537652.284
1515,2015,4,11,1405,토요일,20150411,2015,4,11,1450,인천광역시 강화군 선원면 창리 산34-1,null,등산객실화추정,0.17,0,28,28710,28710310,14081247.79,4541358.55
822,2014,3,2,1515,일요일,20140302,2014,3,2,1600,인천광역시 강화군 송해면 상도리 산184-3,null,농산폐기물소각,0.03,0,28,28710,28710390,14077291.91,4548863.049
4756,2020,12,24,1450,목요일,20201224,2020,12,24,1537,인천광역시 강화군 송해면 양오리 산111,null,담뱃불실화,0.06,2779,28,28710,28710390,14076067.6,4549997.048
283,2012,4,8,1340,일요일,20120408,2012,4,8,1445,인천광역시 강화군 양도면 길정리 산58,null,입산자실화,1.3,0,28,28710,28710350,14076705.46,4533911.745
1094,2014,5,9,1334,금요일,20140509,2014,5,9,1500,인천광역시 강화군 양도면 도장리 산105,null,낙뢰추정,0.04,0,28,28710,28710350,14075324.7,4532377.857
1904,2016,2,10,17,수요일,20160210,2016,2,10,300,인천광역시 강화군 양도면 사기리 467-8,null,비박등산객 실화추정,0.01,0,28,28710,28710350,14076820.47,4524222.359
1841,2016,1,16,2245,토요일,20160116,2016,1,17,600,인천광역시 강화군 양도면 인산리 산236,null,원인미상,0.33,0,28,28710,28710350,14073012.98,4537643.015
4791,2021,2,8,1445,월요일,20210208,2021,2,8,1600,인천광역시 강화군 양도면 인산리 산39,null,농업부산물소각,0.17,7864000,28,28710,28710350,14073740.43,4537330.016
1360,2015,3,15,1332,일요일,20150315,2015,3,15,1430,인천광역시 강화군 양사면 덕하리 산374-1,null,밭두렁소각,0.03,0,28,28710,28710380,14074776.43,4552114.148
990,2014,4,13,1302,일요일,20140413,2014,4,13,1330,인천광역시 강화군 하점면 망월리 산33,null,입산자실화 추정,0.15,0,28,28710,28710370,14069804.05,4543318.65
1020,2014,4,18,1225,금요일,20140418,2014,4,18,1400,인천광역시 강화군 하점면 망월리 산33,null,입산자실화 추정,0.01,0,28,28710,28710370,14069804.05,4543318.65
4223,2020,3,4,1641,수요일,20200304,2020,3,4,1730,인천광역시 강화군 하점면 삼거리 산152,null,무단취사,0.15,8211,28,28710,28710370,14072958.08,4544345.915
2045,2016,3,27,1652,일요일,20160327,2016,3,27,1715,인천광역시 강화군 하점면 장정리 산200,null,영농부산물 소각 실화,0.07,0,28,28710,28710370,14072870.71,4548130.345
1748,2015,9,22,1625,화요일,20150922,2015,9,22,1725,인천광역시 강화군 하점면 창후리 산80,null,입산자실화추정,0.1,0,28,28710,28710370,14067057.48,4546832.433
4790,2021,2,26,1312,금요일,20210226,2021,2,26,1427,인천광역시 강화군 화도면 동막리 산43,null,쓰레기소각,0.17,7906000,28,28710,28710340,14075907.13,4522539.192
4789,2021,9,20,1157,금요일,20210920,2021,9,20,1330,인천광역시 강화군 화도면 여차리 295-49,null,쓰레기소각,0.16,7458000,28,28710,28710340,14071412.64,4523478.762
2453,2017,3,13,1430,월요일,20170313,2017,3,13,1630,인천광역시 강화군 화도면 여차리 877-8,null,쓰레기 소각,0.09,0,28,28710,28710340,14069486.47,4524571.213
1327,2015,3,12,1125,목요일,20150312,2015,3,12,1230,인천광역시 강화군 화도면 여차리 산8,null,생활쓰레기 소각,0.06,0,28,28710,28710340,14071890.43,4523434.802
1278,2015,3,7,1136,토요일,20150307,2015,3,7,1230,인천광역시 강화군 화도면 장화리 산303-1,null,밭두렁소각,0.03,0,28,28710,28710340,14069587.84,4525837.637
2578,2017,4,2,1700,일요일,20170402,2017,4,2,2100,인천광역시 계양구 갈현동 산35,null,논밭두렁 소각,0.09,0,28,28245,28245119,14106901.88,4520406.347
1262,2015,3,2,1414,월요일,20150302,2015,3,2,1447,인천광역시 계양구 갈현동 산81,null,원인미상,0.3,0,28,28245,28245119,14106641.83,4519584.701
2252,2016,6,10,1552,금요일,20160610,2016,6,10,2100,인천광역시 계양구 계산2동 산52-2,null,기타(직접입력),0.1,0,28,28245,28245102,14106807.96,4516053.222
2251,2016,6,10,1552,금요일,20160610,2016,6,10,2100,인천광역시 계양구 계산동 산52,null,기타(직접입력),0.1,0,28,28245,28245102,14105538.66,4516421.186
1585,2015,5,20,954,수요일,20150520,2015,5,20,1055,인천광역시 계양구 계산동 산52,null,산나물채취객실화,0.02,0,28,28245,28245102,14105773.92,4516035.131
1587,2015,5,21,538,목요일,20150521,2015,5,21,642,인천광역시 계양구 계산동 산52,null,산나물채취객실화,0.02,0,28,28245,28245102,14105773.92,4516035.131
1523,2015,4,13,1541,월요일,20150413,2015,4,13,1709,인천광역시 계양구 계산동 산52-1,null,입산자담뱃불실화,0.06,0,28,28245,28245102,14106431.06,4516058.344
2814,2017,6,3,1240,토요일,20170603,2017,6,3,1530,인천광역시 계양구 다남동 산65-1,null,등산객 담뱃불 실화추정,0.03,0,28,28245,28245122,14106210.87,4516653.205
1248,2015,2,20,1430,금요일,20150220,2015,2,20,1500,인천광역시 계양구 둑실동 산90,null,밭두렁소각,0.3,0,28,28245,28245120,14104228.14,4520287.649
1165,2014,9,23,600,일요일,20140923,2014,9,23,1800,인천광역시 계양구 목상동 산30-2,null,담배꽁초 추정,0.04,0,28,28245,28245121,14105029.92,4518593.819
3728,2019,3,11,1330,월요일,20190311,2019,3,11,1400,인천광역시 계양구 박촌동 35-3,null,밭두렁 소각,0.16,4583,28,28245,28245109,14109018.32,4517217.912
797,2014,2,23,1328,일요일,20140223,2014,2,23,1800,인천광역시 계양구 박촌동 산23,null,입산자실화,0.01,0,28,28245,28245109,14108639.25,4517039.132
3169,2018,3,12,1500,월요일,20180312,2018,3,12,1600,인천광역시 계양구 방축동 산13,null,농지에 불놓기 중 비화,0.01,1161,28,28245,28245108,14108200.23,4516819.534
4482,2020,4,12,1422,일요일,20200412,2020,4,12,1500,인천광역시 계양구 오류동 산4-6,null,담뱃불실화추정,0.02,949,28,28245,28245118,14107374.46,4521543.521
790,2014,2,21,1348,금요일,20140221,2014,2,21,1500,인천광역시 계양구 임학동 산8-2,null,어린이불장난,0.06,0,28,28245,28245105,14107781.79,4515932.032
1402,2015,3,21,1528,토요일,20150321,2015,3,21,1700,인천광역시 계양구 작전동 산2,null,어린이불장난,0.01,0,28,28245,28245103,14106373.48,4513939.075
2598,2017,4,4,1829,화요일,20170404,2017,4,4,1902,인천광역시 계양구 효성동 산73-15,null,입산자 실화(조사중),0.09,0,28,28245,28245101,14103926.95,4513385.527
1078,2014,4,26,1349,토요일,20140426,2014,4,26,1700,인천광역시 계양구 효성동 산75-1,null,입산자실화 추정,0.16,0,28,28245,28245101,14104048.61,4513632.22
674,2013,6,28,301,금요일,20130628,2013,6,28,400,인천광역시 남동구 간석동 37-658,null,원인미상,0.01,0,28,28200,28200102,14106129.8,4504423.811
917,2014,3,30,1705,일요일,20140330,2014,3,30,2300,인천광역시 남동구 간석동 37-659,null,담뱃불실화 추정,0.03,0,28,28200,28200102,14106276.44,4504351.73
2655,2017,4,24,1853,월요일,20170424,2017,4,24,2000,인천광역시 남동구 간석동 산19-3,null,입산자 실화,0.01,0,28,28200,28200102,14105607.34,4505490.503
2017,2016,3,22,1506,화요일,20160322,2016,3,22,1530,인천광역시 남동구 남촌도림동 산43-12,null,등산객실화,0.01,0,28,28200,28200109,14108047.19,4497262.319
1914,2016,2,11,1339,목요일,20160211,2016,2,11,1500,인천광역시 남동구 남촌도림동 산55,null,쓰레기소각,0.01,0,28,28200,28200108,14107244.35,4499304.35
2381,2017,2,27,2213,월요일,20170227,2017,2,27,2330,인천광역시 남동구 논현동 산19-2,null,원인미상,0.01,0,28,28200,28200110,14107623.28,4496339.732
3805,2019,4,1,1144,월요일,20190401,2019,4,1,1230,인천광역시 남동구 도림동 산18,null,원인미상,0.06,1988,31,31710,31710310,14393096.31,4213166.812
3809,2019,4,1,2330,월요일,20190401,2019,4,2,200,인천광역시 남동구 도림동 산18,null,원인미상,0.06,1795,28,28200,28200109,14107395.73,4498605.551
2016,2016,3,22,1506,화요일,20160322,2016,3,22,1530,인천광역시 남동구 도림동 산43-12,null,등산객 실화추정,0.01,0,28,28200,28200109,14107813.16,4497646.679
1517,2015,4,12,1229,일요일,20150412,2015,4,12,1600,인천광역시 남동구 도림동 산48-10,null,입산자실화추정,0.03,0,28,28200,28200109,14107853.5,4497215
2681,2017,4,29,1155,토요일,20170429,2017,4,29,1300,인천광역시 남동구 도림동 산49-2,null,입산자 실화,0.01,0,28,28200,28200109,14107382.84,4496876.473
1561,2015,5,1,1412,금요일,20150501,2015,5,1,1630,인천광역시 남동구 도림동 산49-2,null,쓰레기소각,0.01,0,28,28200,28200109,14107373.48,4496839.277
3322,2018,4,27,1256,금요일,20180427,2018,4,27,1500,인천광역시 남동구 만수동 산1-4,null,입산자 담뱃불 실화추정,0.01,4145,28,28200,28200103,14107911.58,4504714.645
1003,2014,4,14,2215,월요일,20140414,2014,4,15,200,인천광역시 남동구 만수동 산1-4,null,입산자실화 추정,0.02,0,28,28200,28200103,14108038.58,4505017.827
1014,2014,4,15,1610,화요일,20140415,2014,4,15,1700,인천광역시 남동구 만수동 산1-4,null,입산자실화 추정,0.01,0,28,28200,28200103,14108038.58,4505017.827
672,2013,6,10,2219,월요일,20130610,2013,6,11,500,인천광역시 남동구 만수동 산2-1,null,원인미상,0.1,0,28,28200,28200103,14107632.53,4504414.09
2067,2016,3,29,540,화요일,20160329,2016,3,29,1130,인천광역시 남동구 만수동 산2-2,null,기타(직접입력),1,0,28,28200,28200103,14106868.67,4504639.776
921,2014,4,1,2010,화요일,20140401,2014,4,1,2300,인천광역시 남동구 만수동 산2-2,null,입산자실화 추정,0.05,0,28,28200,28200103,14107225.99,4504776.31
1627,2015,5,29,1344,금요일,20150529,2015,5,29,1530,인천광역시 남동구 만수동 산67-1,null,방화,0.01,0,28,28200,28200103,14108593.01,4502739.493
1401,2015,3,21,1502,토요일,20150321,2015,3,21,1700,인천광역시 남동구 만수동 산71-9,null,담뱃불실화,0.02,0,28,28200,28200103,14108911.21,4502863.39
3021,2018,1,28,1216,일요일,20180128,2018,1,28,1400,인천광역시 남동구 서창동 산30-1,null,입산자 실화추정,0.03,1717,28,28200,28200105,14110074.74,4500802.615
927,2014,4,2,1518,수요일,20140402,2014,4,2,2200,인천광역시 남동구 서창동 산34-1,null,농산폐기물소각,0.25,0,28,28200,28200105,14110108.2,4501022.198
1913,2016,2,11,1339,목요일,20160211,2016,2,11,1500,인천광역시 남동구 수산동 산55,null,쓰레기 소각,0.01,0,28,28200,28200108,14107010.35,4499688.519
933,2014,4,5,1540,토요일,20140405,2014,4,5,1730,인천광역시 남동구 운연동 207-5,null,입산자실화 추정,0.02,0,28,28200,28200106,14111166.1,4500054.278
1293,2015,3,9,1040,월요일,20150309,2015,3,9,1700,인천광역시 남동구 운연동 산91-5,null,담뱃불실화추정,0.1,0,28,28200,28200106,14110684.35,4500186.233
4449,2020,4,7,1553,화요일,20200407,2020,4,7,1742,인천광역시 남동구 운연동 산92-1,null,입산자실화,1,60513,28,28200,28200106,14110659.51,4500177.35
1298,2015,3,9,1442,월요일,20150309,2015,3,9,1540,인천광역시 남동구 운연동 산92-1,null,담뱃불실화추정,0.05,0,28,28200,28200106,14110568.04,4499976.624
1253,2015,2,25,1746,수요일,20150225,2015,2,25,1825,인천광역시 남동구 장수동 산21-1,null,원인미상,0.06,0,28,28200,28200104,14110913.05,4504659.584
1872,2016,2,1,1853,월요일,20160201,2016,2,1,2300,인천광역시 남동구 장수동 산78,null,등산객 실화추정,0.15,0,28,28200,28200104,14110229.4,4502635.684
1090,2014,5,6,2143,화요일,20140506,2014,5,0,7200,인천광역시 부평구 부개동 산7-1,null,입산자실화 추정,0.1,0,28,28237,28237107,14107567.35,4506282.589
1761,2015,9,28,2312,월요일,20150928,2015,9,28,2335,인천광역시 부평구 부평동 산44-31,null,원인미상,0.01,0,28,28237,28237101,14105754.27,4506423.141
1737,2015,9,1,1917,화요일,20150901,2015,9,1,2110,인천광역시 부평구 부평동 산46,null,입산자담뱃불실화추정,0.07,0,28,28237,28237101,14105614.98,4505957.589
1734,2015,8,29,1440,토요일,20150829,2015,8,29,1640,인천광역시 부평구 부평동 산58,null,입산자실화,0.03,0,28,28237,28237101,14106673.55,4505116.378
2012,2016,3,21,1534,월요일,20160321,2016,3,21,1558,인천광역시 부평구 산곡1동 산98-12,null,농산폐기물소각,0.03,0,28,28237,28237103,14103415.59,4509421.701
2011,2016,3,21,1534,월요일,20160321,2016,3,21,1558,인천광역시 부평구 산곡동 산98-12,null,영농쓰레기 소각 실화,0.03,0,28,28237,28237103,14103181.75,4509804.895
4203,2020,2,10,2143,월요일,20200210,2020,2,10,2245,인천광역시 부평구 산곡동 산98-9,null,입산자실화추정,0.1,6683,28,28237,28237103,14103460.55,4509154.949
3472,2018,12,19,1635,수요일,20181219,2018,12,19,1730,인천광역시 부평구 십정동 산38,null,담뱃불 실화추정,0.01,1002,28,28237,28237102,14104833.49,4506366.165
2007,2016,3,20,1459,일요일,20160320,2016,3,20,1513,인천광역시 부평구 십정동 산39-3,null,등산객 담뱃불 실화추정,0.01,0,28,28237,28237102,14104590.21,4506413.196
965,2014,4,8,1240,화요일,20140408,2014,4,8,1530,인천광역시 부평구 십정동 산48-13,null,창고화재비화,0.16,0,28,28237,28237102,14105001.3,4505438.539
4788,2021,2,24,700,수요일,20210224,2021,2,24,830,인천광역시 부평구 십정동 산6-9,인천광역시 부평구 경원대로 1155,입산자실화추정(담뱃불),0.01,532000,28,28237,28237102,14104316.65,4506725.357
3736,2019,3,13,1633,수요일,20190313,2019,3,13,1830,인천광역시 부평구 청천동 산17-3,null,입산자 실화추정,0.9,26011,28,28260,28260108,14101580.17,4511254.08
2380,2017,2,27,1345,월요일,20170227,2017,2,27,1430,인천광역시 부평구 청천동 산5-1,null,소각폐기물 소각,0.02,0,28,28237,28237104,14104061.17,4511580.032
4391,2020,4,1,1115,수요일,20200401,2020,4,1,1140,인천광역시 서구 가정동 100-27,null,경작지소각,0.3,13782,28,28260,28260108,14101189.58,4513581.398
2559,2017,3,28,1532,화요일,20170328,2017,3,28,1602,인천광역시 서구 가정동 산29-1,null,원인미상,1,0,28,28260,28260108,14101362.13,4513130.561
3580,2019,1,27,1745,일요일,20190127,2019,1,27,1820,인천광역시 서구 가정동 산6-1,null,원인미상,0.03,868,28,28260,28260108,14102009.53,4514019.802
1275,2015,3,6,1609,금요일,20150306,2015,3,6,1635,인천광역시 서구 가좌동 산199,null,지피물소각,0.1,0,28,28260,28260112,14103187.85,4506809.062
2006,2016,3,20,1215,일요일,20160320,2016,3,20,1320,인천광역시 서구 검암경서동 산14-1,null,등산객실화,0.33,0,28,28260,28260101,14103428.28,4518652.633
1386,2015,3,20,1426,금요일,20150320,2015,3,20,1555,인천광역시 서구 경서동 109-7,null,밭두렁소각,0.17,0,28,28260,28260104,14100137.79,4516539.349
568,2013,3,31,1220,일요일,20130331,2013,3,31,1300,인천광역시 서구 경서동 산184,null,담뱃불실화,0.03,0,28,28260,28260104,14098628.29,4516555.722
3521,2019,1,9,1520,수요일,20190109,2019,1,9,1630,인천광역시 서구 공촌동 산1-4,null,원인미상,0.16,4629,28,28260,28260105,14104987.22,4516306.453
2724,2017,5,3,2021,수요일,20170503,2017,5,3,2200,인천광역시 서구 공촌동 산1-4,null,원인미상,0.5,0,28,28260,28260105,14104984.81,4516327.593
1557,2015,4,28,1345,화요일,20150428,2015,4,28,1430,인천광역시 서구 공촌동 산1-8,null,기타(직접입력),0.01,0,28,28260,28260105,14104621.23,4516599.047
559,2013,3,29,1242,금요일,20130329,2013,3,29,1500,인천광역시 서구 금곡동 산211-5,null,농산폐기물소각,0.1,0,28,28260,28260118,14099118.88,4524368.961
3082,2018,2,15,1405,공요일,20180215,2018,2,15,1450,인천광역시 서구 금곡동 산74-1,null,생활쓰레기 소각,0.1,3671,28,28260,28260118,14096977.89,4524972.381
3585,2019,1,28,1724,월요일,20190128,2019,1,28,1750,인천광역시 서구 금곡동 산85,null,원인미상,0.01,294,28,28260,28260118,14097044.91,4524973.926
2452,2017,3,13,1400,월요일,20170313,2017,3,13,1430,인천광역시 서구 당하동 산116-3,null,원인미상,0.16,0,28,28260,28260114,14102902,4522327.303
3009,2018,1,8,1346,월요일,20180108,2018,1,8,1425,인천광역시 서구 대곡동 134-4(임),null,원인미상,0.06,2504,28,28260,28260117,14099235.01,4527252.854
1940,2016,2,25,1414,목요일,20160225,2016,2,25,1700,인천광역시 서구 대곡동 산176-1,null,원인미상,0.48,0,28,28260,28260117,14099660.79,4526265.662
1288,2015,3,8,1245,일요일,20150308,2015,3,8,1315,인천광역시 서구 대곡동 산186,null,밭두렁소각,0.13,0,28,28260,28260117,14099828.4,4525454.477
3563,2019,1,25,1924,금요일,20190125,2019,1,25,2030,인천광역시 서구 대곡동 산21-1,null,원인미상,0.01,327,28,28260,28260117,14101572.38,4526535.743
3750,2019,3,16,1150,토요일,20190316,2019,3,16,1220,인천광역시 서구 마전동 산87,null,원인미상,0.07,2002,28,28260,28260113,14099698.65,4524364.469
4333,2020,3,22,1437,일요일,20200322,2020,3,22,1520,인천광역시 서구 백석동 산2-1,null,불법소각,0.02,945,28,28260,28260101,14101940.6,4520726.907
2519,2017,3,19,1336,일요일,20170319,2017,3,19,1450,인천광역시 서구 불로동 산26-20,null,원인미상,0.3,0,28,28260,28260121,14104397.71,4524960.369
2175,2016,4,10,1830,일요일,20160410,2016,4,10,1915,인천광역시 서구 불로동 산62-2,null,원인미상,0.02,0,28,28260,28260121,14102831.92,4525662.044
3252,2018,4,2,1530,월요일,20180402,2018,4,2,1630,인천광역시 서구 석남동 산24-6,null,밭두렁 소각,0.33,12030,28,28260,28260110,14101878.4,4509420.775
2490,2017,3,18,938,토요일,20170318,2017,3,18,1040,인천광역시 서구 석남동 산48-60,null,쓰레기 소각,0.04,0,28,28260,28260110,14101903.38,4509800.13
2005,2016,3,20,1215,일요일,20160320,2016,3,20,1320,인천광역시 서구 시천동 산14-1,null,입산자 실화추정,0.33,0,28,28260,28260102,14103194.22,4519035.07
1371,2015,3,16,1353,월요일,20150316,2015,3,16,1550,인천광역시 서구 시천동 산14-2,null,밭두렁소각,0.02,0,28,28260,28260102,14103287.97,4518659.294
3992,2019,5,9,2045,목요일,20190509,2019,5,9,0,인천광역시 서구 시천동 산9-1,null,원인미상,0.4,11581,28,28260,28260102,14103735.99,4518700.904
3106,2018,2,17,1542,공요일,20180217,2018,2,17,1620,인천광역시 서구 신현동 산34-7,null,원인미상,0.1,3325,28,28260,28260109,14099869.64,4511426.706
2196,2016,4,24,1635,일요일,20160424,2016,4,24,1710,인천광역시 서구 심곡동 산66,null,입산자 실화추정,0.03,0,28,28260,28260107,14101475.37,4515130.268
2649,2017,4,24,1340,월요일,20170424,2017,4,24,1700,인천광역시 서구 오류동 807-1,null,원인미상,1.2,0,28,28260,28260119,14096518.26,4521834.727
1571,2015,5,7,1315,목요일,20150507,2015,5,7,1335,인천광역시 서구 오류동 산158-1,null,등산객실화,0.03,0,28,28260,28260119,14096215.71,4522102.622
1271,2015,3,5,1555,목요일,20150305,2015,3,5,1640,인천광역시 서구 오류동 산99-2,null,원인미상,0.1,0,28,28260,28260119,14096802.25,4523263.8
1487,2015,3,28,1301,토요일,20150328,2015,3,28,1400,인천광역시 서구 원당동 산64-3,null,원인미상,0.16,0,28,28260,28260115,14105794.95,4522300.694
1907,2016,2,10,1254,수요일,20160210,2016,2,10,1600,인천광역시 연수구 동춘1동 산74,null,담뱃불 실화,0.5,0,28,28185,28185105,14100099.17,4494810.237
2083,2016,3,30,1637,수요일,20160330,2016,3,30,1720,인천광역시 연수구 동춘1동 산9-2,null,기타(직접입력),0.01,0,28,28185,28185105,14100262.51,4497225.5
2084,2016,3,30,1637,수요일,20160330,2016,3,30,1720,인천광역시 연수구 동춘동   산9-2,null,입산객 실화추정,0.01,0,28,28185,28185105,14100029.23,4497609.685
1759,2015,9,28,1735,월요일,20150928,2015,9,28,2310,인천광역시 연수구 동춘동 산10,null,원인미상,0.2,0,28,28185,28185105,14100103.2,4497212.421
1908,2016,2,10,1254,수요일,20160210,2016,2,10,1600,인천광역시 연수구 동춘동 산74,null,담뱃불 실화,0.5,0,28,28185,28185105,14099521.85,4497144.153
2152,2016,4,5,1126,화요일,20160405,2016,4,5,1530,인천광역시 연수구 연수1동 산73,null,등산객실화,0.2,0,28,28185,28185103,14102078.13,4499111.023
4561,2020,4,28,2357,화요일,20200428,2020,4,29,132,인천광역시 연수구 연수동 산59-2,null,담뱃불실화추정,0.03,4132,28,28185,28185103,14101693.49,4499264.075
4265,2020,3,15,1455,일요일,20200315,2020,3,15,2032,인천광역시 연수구 옥련동 산29-6,null,입산자실화추정,7,323055,28,28185,28185101,14098709.36,4499667.492
1740,2015,9,10,158,목요일,20150910,2015,9,10,540,인천광역시 옹진군 대청면 대청리 산284-1,null,낚시꾼실화,0.49,0,28,28720,28720340,13880483.95,4552523.006
2999,2017,12,31,1630,일요일,20171231,2017,12,31,1820,인천광역시 옹진군 덕적면 굴업리 산2,null,등산객 실화,0.2,0,28,28720,28720350,14023066.23,4465380.454
2292,2016,11,24,1732,목요일,20161124,2016,11,24,2110,인천광역시 옹진군 덕적면 굴업리 산2,null,기타(직접입력),4.5,0,28,28720,28720350,14023350.87,4465415.674
4792,2021,8,13,1308,금요일,20210813,2021,8,13,1725,인천광역시 옹진군 덕적면 문갑리 산47-1,null,입산자실화추정,0.82,38193000,28,28720,28720350,14036879.77,4463526.425
214,2011,4,20,1250,수요일,20110420,2011,4,20,1440,인천광역시 옹진군 덕적면 서포리 산424,null,입산자실화,0.1,0,28,28720,28720350,14036871.59,4472197.485
4589,2020,5,8,1120,금요일,20200508,2020,5,8,1430,인천광역시 옹진군 덕적면 서포리 산437,null,담뱃불실화추정,0.1,4947,28,28720,28720350,14036619.57,4471070.196
3440,2018,9,25,1156,공요일,20180925,2018,9,25,1845,인천광역시 옹진군 덕적면 소야리 산103,null,원인미상,0.2,13733,28,28720,28720350,14044631.68,4468215.412
2822,2017,6,4,2150,일요일,20170604,2017,6,5,739,인천광역시 옹진군 덕적면 소야리 산274-60,null,낚시꾼 실화,0.5,0,28,28720,28720350,14046643.02,4466575.963
2283,2016,9,15,1645,목요일,20160915,2016,9,16,1440,인천광역시 옹진군 덕적면 진리 산381,null,기타(직접입력),2.15,0,28,28720,28720350,14040056.89,4469159.569
1181,2014,11,4,1420,일요일,20141104,2014,11,4,1540,인천광역시 옹진군 백령면 남포리 산100,null,담뱃불실화,0.03,0,28,28720,28720330,13879019.87,4570039.475
3962,2019,5,4,1310,토요일,20190504,2019,5,4,1430,인천광역시 옹진군 백령면 남포리 산150-2임,null,원인미상,0.16,6005,28,28720,28720330,13881051.25,4570119.826
2167,2016,4,7,1449,목요일,20160407,2016,4,7,1700,인천광역시 옹진군 백령면 남포리 산28,null,논밭두렁 소각추정,0.16,0,28,28720,28720330,13879929.74,4569931.208
1445,2015,3,23,1610,월요일,20150323,2015,3,23,2130,인천광역시 옹진군 백령면 남포리 산73-1,null,농산폐기물 소각추정,0.3,0,28,28720,28720330,13878839.22,4568615.77
4095,2019,10,15,2014,화요일,20191015,2019,10,15,2130,인천광역시 옹진군 백령면 연화리 산242-1,null,원인미상,0.03,933,28,28720,28720330,13873569.92,4574849.225
2617,2017,4,12,1340,수요일,20170412,2017,4,12,1450,인천광역시 옹진군 백령면 진촌리 산132-1,null,담뱃불 실화추정,0.03,0,28,28720,28720330,13881543.2,4576244.65
3449,2018,10,22,1830,월요일,20181022,2018,10,23,800,인천광역시 옹진군 백령면 진촌리 산149,null,군부대훈련(조명탄에 의한 발화),0.05,3419,28,28720,28720330,13882426.05,4576848.303
3096,2018,2,16,1915,공요일,20180216,2018,2,16,2110,인천광역시 옹진군 북도면 신도리 산22-1,null,원인미상,0.03,1470,28,28720,28720310,14078121.15,4514272.633
2200,2016,4,29,347,금요일,20160429,2016,4,29,1530,인천광역시 옹진군 북도면 장봉리 산120,null,원인미상,1.3,0,28,28720,28720310,14064352.12,4513522.643
2303,2016,12,15,450,목요일,20161215,2016,12,15,1030,인천광역시 옹진군 북도면 장봉리 산130,null,기타(직접입력),0.1,0,28,28720,28720310,14063243.17,4512904.611
4586,2020,5,7,1805,목요일,20200507,2020,5,7,2040,인천광역시 옹진군 북도면 장봉리 산59,null,담뱃불실화추정,0.33,15173,28,28720,28720310,14065822.5,4513373.878
1040,2014,4,22,1910,화요일,20140422,2014,4,22,2100,인천광역시 옹진군 북도면 장봉리 산59,null,입산자실화 추정,1.15,0,28,28720,28720310,14065912.9,4513452.185
1055,2014,4,24,650,목요일,20140424,2014,4,24,1000,인천광역시 옹진군 북도면 장봉리 산59,null,입산자실화 추정,0.06,0,28,28720,28720310,14065912.9,4513452.185
4793,2021,3,17,1150,수요일,20210317,2021,3,17,1240,인천광역시 옹진군 영흥면 내리 767,null,농업부산물소각,0.03,1401000,28,28720,28720360,14079368.38,4477913.116
3500,2019,1,2,1530,수요일,20190102,2019,1,2,1610,인천광역시 옹진군 영흥면 내리 산64,null,원인미상,0.15,4265,28,28720,28720360,14079630.42,4477627.625
4645,2020,10,9,1200,공휴일,20201009,2020,10,9,1530,인천광역시 옹진군 영흥면 선재리 산100-21,null,입산자실화추정,0.16,7547,28,28720,28720360,14085208.72,4472079.15
1015,2014,4,15,1710,화요일,20140415,2014,4,15,2000,인천광역시 옹진군 자월면 승봉리 산1,null,낚시꾼실화 추정,0.6,0,28,28720,28720370,14062204.03,4461704.892
1287,2015,3,8,1150,일요일,20150308,2015,3,8,1345,인천광역시 옹진군 자월면 자월리 산98,null,밭두렁소각,0.07,0,28,28720,28720370,14061268.37,4474394.399
1292,2015,3,9,555,월요일,20150309,2015,3,9,800,인천광역시 옹진군 자월면 자월리 산98,null,"재발화(3.8., 산불발생지內)",0.05,0,28,28720,28720370,14061268.37,4474394.399
4786,2021,4,12,1212,월요일,20210412,2021,4,12,1309,인천광역시 중구 남북동 1005-2,null,입산자실화추정,0.03,1405000,28,28110,28110150,14071847.23,4502409.993
1404,2015,3,21,1827,토요일,20150321,2015,3,21,1930,인천광역시 중구 남북동 산16-5,null,농산물소각,0.02,0,28,28110,28110150,14071559.05,4502193.217
3273,2018,4,12,1450,목요일,20180412,2018,4,12,1510,인천광역시 중구 남북동 산2-1,null,쓰레기 소각,0.02,1168,28,28110,28110150,14071219.56,4503650.426
1538,2015,4,25,1430,토요일,20150425,2015,4,25,1529,인천광역시 중구 남북동 산36-5,null,쓰레기소각,0.12,0,28,28110,28110150,14072311.35,4502598.841
2183,2016,4,13,1743,수요일,20160413,2016,4,13,1752,인천광역시 중구 남북동 산88-2,null,쓰레기 및 잡풀 소각실화,0.01,0,28,28110,28110150,14071987.43,4501647.224
1359,2015,3,15,1248,일요일,20150315,2015,3,15,1302,인천광역시 중구 덕교동 324-4,null,주택쓰레기소각,0.02,0,28,28110,28110151,14073597.58,4499593.444
4091,2019,10,9,1240,공휴일,20191009,2019,10,9,1320,인천광역시 중구 덕교동 산37-48,null,캠핑객 실화,0.01,311,28,28110,28110151,14073673.38,4500339.388
